,Time,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,Julian_Date,CH4_ppm,CO2_ppm,CH4_ppm_adjusted,CO2_ppm_adjusted
5912,07/12/2017 15:27:54.197,2017,7,12,15.0,27.0,54.197,1092474.197,2457947.14438,31.4758,5091.61,46.6703430257,1488.94848263
5913,07/12/2017 15:27:55.173,2017,7,12,15.0,27.0,55.173,1092475.173,2457947.14439,31.4546,5089.5,46.6372732705,1488.33145161
5914,07/12/2017 15:27:56.151,2017,7,12,15.0,27.0,56.151,1092476.151,2457947.1444,31.423,5085.6,46.5879806167,1487.19096774
5915,07/12/2017 15:27:57.128,2017,7,12,15.0,27.0,57.128,1092477.128,2457947.14441,31.3986,5083.39,46.5499192004,1486.54469355
5916,07/12/2017 15:27:58.104,2017,7,12,15.0,27.0,58.104,1092478.104,2457947.14442,31.3884,5081.83,46.5340082805,1486.0885
5917,07/12/2017 15:27:59.082,2017,7,12,15.0,27.0,59.082,1092479.082,2457947.14443,31.3517,5082.19,46.4767601666,1486.19377543
5918,07/12/2017 15:28:00.059,2017,7,12,15.0,28.0,0.059,1092480.059,2457947.14445,31.3539,5078.11,46.4801919337,1485.00065385
5919,07/12/2017 15:28:01.035,2017,7,12,15.0,28.0,1.035,1092481.035,2457947.14446,31.3284,5074.91,46.4404146339,1484.06487221
5920,07/12/2017 15:28:02.012,2017,7,12,15.0,28.0,2.012,1092482.012,2457947.14447,31.279,5074.43,46.3633558649,1483.92450496
5921,07/12/2017 15:28:02.988,2017,7,12,15.0,28.0,2.988,1092482.988,2457947.14448,31.2431,5069.97,46.3073556663,1482.62025931
5922,07/12/2017 15:28:03.966,2017,7,12,15.0,28.0,3.966,1092483.966,2457947.14449,31.2132,5072.26,46.2607148324,1483.28992804
5923,07/12/2017 15:28:04.944,2017,7,12,15.0,28.0,4.944,1092484.944,2457947.1445,31.1717,5068.34,46.1959792269,1482.14359553
5924,07/12/2017 15:28:05.919,2017,7,12,15.0,28.0,5.919,1092485.919,2457947.14451,31.1263,5064.02,46.1251600343,1480.88029032
5925,07/12/2017 15:28:06.897,2017,7,12,15.0,28.0,6.897,1092486.897,2457947.14452,31.0722,5064.65,46.0407697629,1481.06452233
5926,07/12/2017 15:28:07.873,2017,7,12,15.0,28.0,7.873,1092487.873,2457947.14454,31.0653,5062.93,46.0300064936,1480.5615397
5927,07/12/2017 15:28:08.850,2017,7,12,15.0,28.0,8.85,1092488.85,2457947.14455,30.9923,5059.29,45.9161342236,1479.49708809
5928,07/12/2017 15:28:09.828,2017,7,12,15.0,28.0,9.828,1092489.828,2457947.14456,30.9673,5056.86,45.8771368708,1478.78647891
5929,07/12/2017 15:28:10.805,2017,7,12,15.0,28.0,10.805,1092490.805,2457947.14457,30.914,5057.29,45.7939945148,1478.91222457
5930,07/12/2017 15:28:11.781,2017,7,12,15.0,28.0,11.781,1092491.781,2457947.14458,30.8785,5057.03,45.7386182739,1478.83619231
5931,07/12/2017 15:28:12.758,2017,7,12,15.0,28.0,12.758,1092492.758,2457947.14459,30.8376,5057.99,45.6748186048,1479.1169268
5932,07/12/2017 15:28:13.735,2017,7,12,15.0,28.0,13.735,1092493.735,2457947.1446,30.8181,5058.89,45.6444006696,1479.38011538
5933,07/12/2017 15:28:14.712,2017,7,12,15.0,28.0,14.712,1092494.712,2457947.14461,30.7693,5057.29,45.5682778371,1478.91222457
5934,07/12/2017 15:28:15.689,2017,7,12,15.0,28.0,15.689,1092495.689,2457947.14463,30.7459,5057.27,45.5317763149,1478.90637593
5935,07/12/2017 15:28:16.666,2017,7,12,15.0,28.0,16.666,1092496.666,2457947.14464,30.7328,5056.94,45.5113417021,1478.80987345
5936,07/12/2017 15:28:17.642,2017,7,12,15.0,28.0,17.642,1092497.642,2457947.14465,30.7123,5056.44,45.4793638728,1478.66365757
5937,07/12/2017 15:28:18.620,2017,7,12,15.0,28.0,18.62,1092498.62,2457947.14466,30.6539,5055.09,45.3882660568,1478.26887469
5938,07/12/2017 15:28:19.596,2017,7,12,15.0,28.0,19.596,1092499.596,2457947.14467,30.656,5058.92,45.3915418344,1479.38888834
5939,07/12/2017 15:28:20.573,2017,7,12,15.0,28.0,20.573,1092500.573,2457947.14468,30.6476,5056.19,45.3784387239,1478.59054963
5940,07/12/2017 15:28:21.550,2017,7,12,15.0,28.0,21.55,1092501.55,2457947.14469,30.6284,5056.84,45.348488757,1478.78063027
5941,07/12/2017 15:28:22.526,2017,7,12,15.0,28.0,22.526,1092502.526,2457947.14471,30.6305,5057.41,45.3517645346,1478.94731638
5942,07/12/2017 15:28:23.502,2017,7,12,15.0,28.0,23.502,1092503.502,2457947.14472,30.6059,5062.08,45.3133911395,1480.3129727
5943,07/12/2017 15:28:24.481,2017,7,12,15.0,28.0,24.481,1092504.481,2457947.14473,30.6106,5060.16,45.3207226418,1479.75150372
5944,07/12/2017 15:28:25.457,2017,7,12,15.0,28.0,25.457,1092505.457,2457947.14474,30.6129,5064.12,45.3243103983,1480.9095335
5945,07/12/2017 15:28:26.435,2017,7,12,15.0,28.0,26.435,1092506.435,2457947.14475,30.6184,5062.15,45.3328898159,1480.33344293
5946,07/12/2017 15:28:27.411,2017,7,12,15.0,28.0,27.411,1092507.411,2457947.14476,30.63,5064.44,45.3509845876,1481.00311166
5947,07/12/2017 15:28:28.388,2017,7,12,15.0,28.0,28.388,1092508.388,2457947.14477,30.601,5068.06,45.3057476584,1482.06171464
5948,07/12/2017 15:28:29.365,2017,7,12,15.0,28.0,29.365,1092509.365,2457947.14478,30.6146,5065.99,45.3269622183,1481.45638089
5949,07/12/2017 15:28:30.342,2017,7,12,15.0,28.0,30.342,1092510.342,2457947.1448,30.6292,5070.15,45.3497366723,1482.67289702
5950,07/12/2017 15:28:31.319,2017,7,12,15.0,28.0,31.319,1092511.319,2457947.14481,30.6272,5064.62,45.3466168841,1481.05574938
5951,07/12/2017 15:28:32.296,2017,7,12,15.0,28.0,32.296,1092512.296,2457947.14482,30.631,5067.56,45.3525444817,1481.91549876
5952,07/12/2017 15:28:33.273,2017,7,12,15.0,28.0,33.273,1092513.273,2457947.14483,30.6512,5072.5,45.3840543427,1483.36011166
5953,07/12/2017 15:28:34.249,2017,7,12,15.0,28.0,34.249,1092514.249,2457947.14484,30.6479,5070.55,45.3789066921,1482.78986973
5954,07/12/2017 15:28:35.227,2017,7,12,15.0,28.0,35.227,1092515.227,2457947.14485,30.6569,5068.9,45.3929457391,1482.30735732
5955,07/12/2017 15:28:36.203,2017,7,12,15.0,28.0,36.203,1092516.203,2457947.14486,30.6908,5069.27,45.4458261494,1482.41555707
5956,07/12/2017 15:28:37.180,2017,7,12,15.0,28.0,37.18,1092517.18,2457947.14487,30.6918,5070.81,45.4473860435,1482.86590199
5957,07/12/2017 15:28:38.157,2017,7,12,15.0,28.0,38.157,1092518.157,2457947.14489,30.6807,5071.03,45.4300712189,1482.93023697
5958,07/12/2017 15:28:39.134,2017,7,12,15.0,28.0,39.134,1092519.134,2457947.1449,30.6934,5071.39,45.4498818741,1483.03551241
5959,07/12/2017 15:28:40.111,2017,7,12,15.0,28.0,40.111,1092520.111,2457947.14491,30.6991,5066.93,45.4587732705,1481.73126675
5960,07/12/2017 15:28:41.088,2017,7,12,15.0,28.0,41.088,1092521.088,2457947.14492,30.6876,5071.91,45.4408344883,1483.18757692
5961,07/12/2017 15:28:42.064,2017,7,12,15.0,28.0,42.064,1092522.064,2457947.14493,30.7154,5067.14,45.4841995445,1481.79267742
5962,07/12/2017 15:28:43.042,2017,7,12,15.0,28.0,43.042,1092523.042,2457947.14494,30.705,5067.85,45.4679766458,1482.00030397
5963,07/12/2017 15:28:44.019,2017,7,12,15.0,28.0,44.019,1092524.019,2457947.14495,30.7022,5066.35,45.4636089423,1481.56165633
5964,07/12/2017 15:28:44.995,2017,7,12,15.0,28.0,44.995,1092524.995,2457947.14497,30.7247,5067.17,45.4987065598,1481.80145037
5965,07/12/2017 15:28:45.973,2017,7,12,15.0,28.0,45.973,1092525.973,2457947.14498,30.7206,5062.33,45.4923109939,1480.38608065
5966,07/12/2017 15:28:46.949,2017,7,12,15.0,28.0,46.949,1092526.949,2457947.14499,30.7313,5062.88,45.5090018609,1480.54691811
5967,07/12/2017 15:28:47.926,2017,7,12,15.0,28.0,47.926,1092527.926,2457947.145,30.7206,5061.21,45.4923109939,1480.05855707
5968,07/12/2017 15:28:48.903,2017,7,12,15.0,28.0,48.903,1092528.903,2457947.14501,30.7275,5059.97,45.5030742633,1479.69594169
5969,07/12/2017 15:28:49.880,2017,7,12,15.0,28.0,49.88,1092529.88,2457947.14502,30.7548,5060.68,45.5456593725,1479.90356824
5970,07/12/2017 15:28:50.857,2017,7,12,15.0,28.0,50.857,1092530.857,2457947.14503,30.7152,5061.33,45.4838875657,1480.09364888
5971,07/12/2017 15:28:51.834,2017,7,12,15.0,28.0,51.834,1092531.834,2457947.14504,30.7562,5055.34,45.5478432242,1478.34198263
5972,07/12/2017 15:28:52.810,2017,7,12,15.0,28.0,52.81,1092532.81,2457947.14506,30.7632,5058.69,45.558762483,1479.32162903
5973,07/12/2017 15:28:53.787,2017,7,12,15.0,28.0,53.787,1092533.787,2457947.14507,30.7405,5049.63,45.5233528867,1476.67219727
5974,07/12/2017 15:28:54.765,2017,7,12,15.0,28.0,54.765,1092534.765,2457947.14508,30.7437,5049.34,45.5283445478,1476.58739206
5975,07/12/2017 15:28:55.741,2017,7,12,15.0,28.0,55.741,1092535.741,2457947.14509,30.7491,5047.98,45.536767976,1476.18968486
5976,07/12/2017 15:28:56.717,2017,7,12,15.0,28.0,56.717,1092536.717,2457947.1451,30.7418,5046.52,45.525380749,1475.76273449
5977,07/12/2017 15:28:57.693,2017,7,12,15.0,28.0,57.693,1092537.693,2457947.14511,30.7159,5047.59,45.4849794916,1476.07563648
5978,07/12/2017 15:28:58.670,2017,7,12,15.0,28.0,58.67,1092538.67,2457947.14512,30.7089,5047.54,45.4740602328,1476.06101489
5979,07/12/2017 15:28:59.647,2017,7,12,15.0,28.0,59.647,1092539.647,2457947.14513,30.706,5045.78,45.4695365399,1475.54633499
5980,07/12/2017 15:29:00.624,2017,7,12,15.0,29.0,0.624,1092540.624,2457947.14515,30.6658,5041.55,45.4068287967,1474.30934864
5981,07/12/2017 15:29:01.602,2017,7,12,15.0,29.0,1.602,1092541.602,2457947.14516,30.6822,5040.73,45.4324110601,1474.06955459
5982,07/12/2017 15:29:02.579,2017,7,12,15.0,29.0,2.579,1092542.579,2457947.14517,30.6515,5040.81,45.3845223109,1474.09294913
5983,07/12/2017 15:29:03.556,2017,7,12,15.0,29.0,3.556,1092543.556,2457947.14518,30.6463,5035.72,45.3764108615,1472.60447146
5984,07/12/2017 15:29:04.532,2017,7,12,15.0,29.0,4.532,1092544.532,2457947.14519,30.613,5035.28,45.3244663877,1472.47580149
5985,07/12/2017 15:29:05.510,2017,7,12,15.0,29.0,5.51,1092545.51,2457947.1452,30.625,5040.61,45.343185117,1474.03446278
5986,07/12/2017 15:29:06.487,2017,7,12,15.0,29.0,6.487,1092546.487,2457947.14521,30.5593,5033.93,45.240700074,1472.08101861
5987,07/12/2017 15:29:07.463,2017,7,12,15.0,29.0,7.463,1092547.463,2457947.14523,30.5443,5032.09,45.2173016623,1471.54294417
5988,07/12/2017 15:29:08.441,2017,7,12,15.0,29.0,8.441,1092548.441,2457947.14524,30.5635,5026.72,45.2472516293,1469.97258561
5989,07/12/2017 15:29:09.417,2017,7,12,15.0,29.0,9.417,1092549.417,2457947.14525,30.4838,5031.01,45.1229280687,1471.22711787
5990,07/12/2017 15:29:10.393,2017,7,12,15.0,29.0,10.393,1092550.393,2457947.14526,30.4575,5024.91,45.0819028536,1469.44328412
5991,07/12/2017 15:29:11.370,2017,7,12,15.0,29.0,11.37,1092551.37,2457947.14527,30.4539,5027.07,45.0762872348,1470.07493672
5992,07/12/2017 15:29:12.347,2017,7,12,15.0,29.0,12.347,1092552.347,2457947.14528,30.4391,5025.04,45.053200802,1469.48130025
5993,07/12/2017 15:29:13.324,2017,7,12,15.0,29.0,13.324,1092553.324,2457947.14529,30.4007,5022.64,44.9933008682,1468.77946402
5994,07/12/2017 15:29:14.301,2017,7,12,15.0,29.0,14.301,1092554.301,2457947.1453,30.3829,5027.67,44.965534753,1470.25039578
5995,07/12/2017 15:29:15.278,2017,7,12,15.0,29.0,15.278,1092555.278,2457947.14532,30.3717,5024.35,44.948063939,1469.27952233
5996,07/12/2017 15:29:16.254,2017,7,12,15.0,29.0,16.254,1092556.254,2457947.14533,30.326,5025.02,44.8767767782,1469.47545161
5997,07/12/2017 15:29:17.231,2017,7,12,15.0,29.0,17.231,1092557.231,2457947.14534,30.313,5024.68,44.8564981547,1469.37602481
5998,07/12/2017 15:29:18.209,2017,7,12,15.0,29.0,18.209,1092558.209,2457947.14535,30.3062,5025.32,44.8458908748,1469.56318114
5999,07/12/2017 15:29:19.186,2017,7,12,15.0,29.0,19.186,1092559.186,2457947.14536,30.2649,5024.38,44.781467248,1469.28829529
6000,07/12/2017 15:29:20.164,2017,7,12,15.0,29.0,20.164,1092560.164,2457947.14537,30.2597,5022.95,44.7733557987,1468.87011787
6001,07/12/2017 15:29:21.139,2017,7,12,15.0,29.0,21.139,1092561.139,2457947.14538,30.279,5021.76,44.803461755,1468.52212407
6002,07/12/2017 15:29:22.116,2017,7,12,15.0,29.0,22.116,1092562.116,2457947.14539,30.2386,5024.11,44.740442033,1469.20933871
6003,07/12/2017 15:29:23.093,2017,7,12,15.0,29.0,23.093,1092563.093,2457947.14541,30.186,5023.07,44.6583916028,1468.90520968
6004,07/12/2017 15:29:24.070,2017,7,12,15.0,29.0,24.07,1092564.07,2457947.14542,30.1759,5024.53,44.6426366723,1469.33216005
6005,07/12/2017 15:29:25.047,2017,7,12,15.0,29.0,25.047,1092565.047,2457947.14543,30.1656,5025.57,44.6265697629,1469.63628908
6006,07/12/2017 15:29:26.023,2017,7,12,15.0,29.0,26.023,1092566.023,2457947.14544,30.1562,5015.59,44.6119067583,1466.7178201
6007,07/12/2017 15:29:27.000,2017,7,12,15.0,29.0,27.0,1092567.0,2457947.14545,30.1535,5015.55,44.6076950442,1466.70612283
6008,07/12/2017 15:29:27.978,2017,7,12,15.0,29.0,27.978,1092567.978,2457947.14546,30.1404,5020.9,44.5872604314,1468.27063275
6009,07/12/2017 15:29:28.955,2017,7,12,15.0,29.0,28.955,1092568.955,2457947.14547,30.0873,5021.38,44.5044300541,1468.411
6010,07/12/2017 15:29:29.931,2017,7,12,15.0,29.0,29.931,1092569.931,2457947.14549,30.0946,5017.16,44.5158172811,1467.17693797
6011,07/12/2017 15:29:30.908,2017,7,12,15.0,29.0,30.908,1092570.908,2457947.1455,30.0779,5017.41,44.4897670495,1467.25004591
6012,07/12/2017 15:29:31.885,2017,7,12,15.0,29.0,31.885,1092571.885,2457947.14551,30.0478,5014.11,44.4428142368,1466.28502109
6013,07/12/2017 15:29:32.861,2017,7,12,15.0,29.0,32.861,1092572.861,2457947.14552,30.0195,5013.93,44.3986692335,1466.23238337
6014,07/12/2017 15:29:33.838,2017,7,12,15.0,29.0,33.838,1092573.838,2457947.14553,30.0245,5012.81,44.406468704,1465.9048598
6015,07/12/2017 15:29:34.815,2017,7,12,15.0,29.0,34.815,1092574.815,2457947.14554,29.9801,5012.27,44.3372094056,1465.74694665
6016,07/12/2017 15:29:35.792,2017,7,12,15.0,29.0,35.792,1092575.792,2457947.14555,29.9688,5008.81,44.3195826021,1464.73513275
6017,07/12/2017 15:29:36.769,2017,7,12,15.0,29.0,36.769,1092576.769,2457947.14556,29.943,5004.22,44.2793373341,1463.39287097
6018,07/12/2017 15:29:37.746,2017,7,12,15.0,29.0,37.746,1092577.746,2457947.14558,29.9177,5008.07,44.2398720131,1464.51873325
6019,07/12/2017 15:29:38.723,2017,7,12,15.0,29.0,38.723,1092578.723,2457947.14559,29.884,5003.31,44.1873035816,1463.12675806
6020,07/12/2017 15:29:39.700,2017,7,12,15.0,29.0,39.7,1092579.7,2457947.1456,29.8602,4999.39,44.1501781018,1461.98042556
6021,07/12/2017 15:29:40.677,2017,7,12,15.0,29.0,40.677,1092580.677,2457947.14561,29.8639,4998.17,44.15594971,1461.62365881
6022,07/12/2017 15:29:41.654,2017,7,12,15.0,29.0,41.654,1092581.654,2457947.14562,29.8104,4992.29,44.0724953751,1459.90416005
6023,07/12/2017 15:29:42.630,2017,7,12,15.0,29.0,42.63,1092582.63,2457947.14563,29.7763,4992.1,44.019302986,1459.84859801
6024,07/12/2017 15:29:43.607,2017,7,12,15.0,29.0,43.607,1092583.607,2457947.14564,29.7774,4989.77,44.0210188695,1459.16723201
6025,07/12/2017 15:29:44.586,2017,7,12,15.0,29.0,44.586,1092584.586,2457947.14565,29.7645,4988.73,44.0008962355,1458.86310298
6026,07/12/2017 15:29:45.562,2017,7,12,15.0,29.0,45.562,1092585.562,2457947.14567,29.7305,4985.83,43.9478598357,1458.01505087
6027,07/12/2017 15:29:46.539,2017,7,12,15.0,29.0,46.539,1092586.539,2457947.14568,29.7045,4982.63,43.9073025889,1457.07926923
6028,07/12/2017 15:29:47.517,2017,7,12,15.0,29.0,47.517,1092587.517,2457947.14569,29.6925,4981.89,43.8885838596,1456.86286973
6029,07/12/2017 15:29:48.493,2017,7,12,15.0,29.0,48.493,1092588.493,2457947.1457,29.6409,4976.94,43.8080933235,1455.41533251
6030,07/12/2017 15:29:49.470,2017,7,12,15.0,29.0,49.47,1092589.47,2457947.14571,29.6225,4976.15,43.7793912719,1455.18431141
6031,07/12/2017 15:29:50.447,2017,7,12,15.0,29.0,50.447,1092590.447,2457947.14572,29.5815,4970.39,43.7154356134,1453.49990447
6032,07/12/2017 15:29:51.423,2017,7,12,15.0,29.0,51.423,1092591.423,2457947.14573,29.5738,4968.17,43.7034244287,1452.85070596
6033,07/12/2017 15:29:52.401,2017,7,12,15.0,29.0,52.401,1092592.401,2457947.14575,29.5385,4962.67,43.6483601666,1451.24233127
6034,07/12/2017 15:29:53.377,2017,7,12,15.0,29.0,53.377,1092593.377,2457947.14576,29.5183,4959.78,43.6168503056,1450.39720347
6035,07/12/2017 15:29:54.354,2017,7,12,15.0,29.0,54.354,1092594.354,2457947.14577,29.4731,4957.12,43.5463430919,1449.61933499
6036,07/12/2017 15:29:55.331,2017,7,12,15.0,29.0,55.331,1092595.331,2457947.14578,29.4275,4952.47,43.4752119205,1448.2595273
6037,07/12/2017 15:29:56.308,2017,7,12,15.0,29.0,56.308,1092596.308,2457947.14579,29.4209,4950.21,43.4649166193,1447.59863151
6038,07/12/2017 15:29:57.284,2017,7,12,15.0,29.0,57.284,1092597.284,2457947.1458,29.3972,4946.65,43.4279471289,1446.55757444
6039,07/12/2017 15:29:58.261,2017,7,12,15.0,29.0,58.261,1092598.261,2457947.14581,29.3642,4939.17,43.3764706233,1444.37018486
6040,07/12/2017 15:29:59.238,2017,7,12,15.0,29.0,59.238,1092599.238,2457947.14582,29.3389,4935.97,43.3370053023,1443.43440323
6041,07/12/2017 15:30:00.215,2017,7,12,15.0,30.0,0.215,1092600.215,2457947.14584,29.3202,4937.19,43.3078352825,1443.79116998
6042,07/12/2017 15:30:01.192,2017,7,12,15.0,30.0,1.192,1092601.192,2457947.14585,29.2846,4930.99,43.2523030522,1441.97809305
6043,07/12/2017 15:30:02.168,2017,7,12,15.0,30.0,2.168,1092602.168,2457947.14586,29.2882,4926.36,43.2579186709,1440.624134
6044,07/12/2017 15:30:03.145,2017,7,12,15.0,30.0,3.145,1092603.145,2457947.14587,29.256,4926.37,43.2076900806,1440.62705831
6045,07/12/2017 15:30:04.122,2017,7,12,15.0,30.0,4.122,1092604.122,2457947.14588,29.2486,4920.31,43.1961468642,1438.85492184
6046,07/12/2017 15:30:05.099,2017,7,12,15.0,30.0,5.099,1092605.099,2457947.14589,29.2288,4920.0,43.1652609608,1438.76426799
6047,07/12/2017 15:30:06.076,2017,7,12,15.0,30.0,6.076,1092606.076,2457947.1459,29.2047,4920.55,43.1276675128,1438.92510546
6048,07/12/2017 15:30:07.053,2017,7,12,15.0,30.0,7.053,1092607.053,2457947.14591,29.1987,4915.83,43.1183081481,1437.54482754
6049,07/12/2017 15:30:08.030,2017,7,12,15.0,30.0,8.03,1092608.03,2457947.14593,29.1716,4908.8,43.0760350177,1435.48903226
6050,07/12/2017 15:30:09.007,2017,7,12,15.0,30.0,9.007,1092609.007,2457947.14594,29.1689,4910.43,43.0718233036,1435.96569603
6051,07/12/2017 15:30:09.983,2017,7,12,15.0,30.0,9.983,1092609.983,2457947.14595,29.1478,4910.08,43.0389095379,1435.86334491
6052,07/12/2017 15:30:10.960,2017,7,12,15.0,30.0,10.96,1092610.96,2457947.14596,29.1259,4907.28,43.0047478569,1435.04453598
6053,07/12/2017 15:30:11.937,2017,7,12,15.0,30.0,11.937,1092611.937,2457947.14597,29.1279,4902.86,43.0078676451,1433.75198759
6054,07/12/2017 15:30:12.914,2017,7,12,15.0,30.0,12.914,1092612.914,2457947.14598,29.1308,4901.87,43.0123913381,1433.46248015
6055,07/12/2017 15:30:13.891,2017,7,12,15.0,30.0,13.891,1092613.891,2457947.14599,29.1215,4899.42,42.9978843228,1432.74602233
6056,07/12/2017 15:30:14.868,2017,7,12,15.0,30.0,14.868,1092614.868,2457947.14601,29.1166,4893.84,42.9902408417,1431.1142531
6057,07/12/2017 15:30:15.845,2017,7,12,15.0,30.0,15.845,1092615.845,2457947.14602,29.1051,4895.42,42.9723020594,1431.57629529
6058,07/12/2017 15:30:16.822,2017,7,12,15.0,30.0,16.822,1092616.822,2457947.14603,29.1149,4893.91,42.9875890217,1431.13472333
6059,07/12/2017 15:30:17.800,2017,7,12,15.0,30.0,17.8,1092617.8,2457947.14604,29.1075,4890.14,42.9760458053,1430.03225558
6060,07/12/2017 15:30:18.776,2017,7,12,15.0,30.0,18.776,1092618.776,2457947.14605,29.1183,4890.83,42.9928926617,1430.2340335
6061,07/12/2017 15:30:19.754,2017,7,12,15.0,30.0,19.754,1092619.754,2457947.14606,29.1149,4886.47,42.9875890217,1428.95903102
6062,07/12/2017 15:30:20.731,2017,7,12,15.0,30.0,20.731,1092620.731,2457947.14607,29.1075,4880.16,42.9760458053,1427.1137866
6063,07/12/2017 15:30:21.707,2017,7,12,15.0,30.0,21.707,1092621.707,2457947.14608,29.1068,4886.18,42.9749538794,1428.87422581
6064,07/12/2017 15:30:22.684,2017,7,12,15.0,30.0,22.684,1092622.684,2457947.1461,29.1186,4882.45,42.9933606299,1427.78345533
6065,07/12/2017 15:30:23.661,2017,7,12,15.0,30.0,23.661,1092623.661,2457947.14611,29.1061,4880.1,42.9738619535,1427.09624069
6066,07/12/2017 15:30:24.638,2017,7,12,15.0,30.0,24.638,1092624.638,2457947.14612,29.1004,4877.6,42.9649705571,1426.36516129
6067,07/12/2017 15:30:25.615,2017,7,12,15.0,30.0,25.615,1092625.615,2457947.14613,29.0905,4878.61,42.9495276054,1426.66051737
6068,07/12/2017 15:30:26.592,2017,7,12,15.0,30.0,26.592,1092626.592,2457947.14614,29.0852,4876.16,42.9412601666,1425.94405955
6069,07/12/2017 15:30:27.568,2017,7,12,15.0,30.0,27.568,1092627.568,2457947.14615,29.0815,4871.85,42.9354885584,1424.68367866
6070,07/12/2017 15:30:28.546,2017,7,12,15.0,30.0,28.546,1092628.546,2457947.14616,29.0771,4874.29,42.9286250244,1425.39721216
6071,07/12/2017 15:30:29.523,2017,7,12,15.0,30.0,29.523,1092629.523,2457947.14618,29.0707,4873.91,42.9186417021,1425.28608809
6072,07/12/2017 15:30:30.499,2017,7,12,15.0,30.0,30.499,1092630.499,2457947.14619,29.0849,4869.97,42.9407921984,1424.13390695
6073,07/12/2017 15:30:31.477,2017,7,12,15.0,30.0,31.477,1092631.477,2457947.1462,29.0664,4870.17,42.9119341574,1424.1923933
6074,07/12/2017 15:30:32.453,2017,7,12,15.0,30.0,32.453,1092632.453,2457947.14621,29.0638,4867.7,42.9078784327,1423.47008685
6075,07/12/2017 15:30:33.429,2017,7,12,15.0,30.0,33.429,1092633.429,2457947.14622,29.0484,4865.51,42.8838560634,1422.82966129
6076,07/12/2017 15:30:34.406,2017,7,12,15.0,30.0,34.406,1092634.406,2457947.14623,29.037,4865.1,42.8660732705,1422.70976427
6077,07/12/2017 15:30:35.382,2017,7,12,15.0,30.0,35.382,1092635.382,2457947.14624,29.0486,4864.59,42.8841680422,1422.56062407
6078,07/12/2017 15:30:36.361,2017,7,12,15.0,30.0,36.361,1092636.361,2457947.14625,29.0056,4858.85,42.8170925955,1420.88206576
6079,07/12/2017 15:30:37.338,2017,7,12,15.0,30.0,37.338,1092637.338,2457947.14627,29.0297,4860.23,42.8546860435,1421.28562159
6080,07/12/2017 15:30:38.314,2017,7,12,15.0,30.0,38.314,1092638.314,2457947.14628,28.993,4857.53,42.7974379297,1420.49605583
6081,07/12/2017 15:30:39.292,2017,7,12,15.0,30.0,39.292,1092639.292,2457947.14629,29.0083,4857.1,42.8213043096,1420.37031017
6082,07/12/2017 15:30:40.269,2017,7,12,15.0,30.0,40.269,1092640.269,2457947.1463,28.9685,4850.89,42.759220524,1418.55430893
6083,07/12/2017 15:30:41.245,2017,7,12,15.0,30.0,41.245,1092641.245,2457947.14631,28.9656,4849.9,42.7546968311,1418.26480149
6084,07/12/2017 15:30:42.222,2017,7,12,15.0,30.0,42.222,1092642.222,2457947.14632,28.9265,4853.01,42.6937049714,1419.17426427
6085,07/12/2017 15:30:43.199,2017,7,12,15.0,30.0,43.199,1092643.199,2457947.14633,28.8949,4847.36,42.6444123175,1417.52202481
6086,07/12/2017 15:30:44.176,2017,7,12,15.0,30.0,44.176,1092644.176,2457947.14634,28.8889,4847.74,42.6350529529,1417.63314888
6087,07/12/2017 15:30:45.152,2017,7,12,15.0,30.0,45.152,1092645.152,2457947.14636,28.8673,4844.42,42.6013592401,1416.66227543
6088,07/12/2017 15:30:46.129,2017,7,12,15.0,30.0,46.129,1092646.129,2457947.14637,28.8321,4843.87,42.5464509674,1416.50143797
6089,07/12/2017 15:30:47.105,2017,7,12,15.0,30.0,47.105,1092647.105,2457947.14638,28.8208,4844.16,42.528824164,1416.58624318
6090,07/12/2017 15:30:48.082,2017,7,12,15.0,30.0,48.082,1092648.082,2457947.14639,28.8014,4842.38,42.4985622183,1416.06571464
6091,07/12/2017 15:30:49.060,2017,7,12,15.0,30.0,49.06,1092649.06,2457947.1464,28.7633,4839.86,42.4391302527,1415.3287866
6092,07/12/2017 15:30:50.037,2017,7,12,15.0,30.0,50.037,1092650.037,2457947.14641,28.7447,4839.34,42.4101162222,1415.17672208
6093,07/12/2017 15:30:51.014,2017,7,12,15.0,30.0,51.014,1092651.014,2457947.14642,28.7417,4838.83,42.4054365399,1415.02758189
6094,07/12/2017 15:30:51.991,2017,7,12,15.0,30.0,51.991,1092651.991,2457947.14644,28.7049,4835.31,42.3480324367,1413.99822208
6095,07/12/2017 15:30:52.968,2017,7,12,15.0,30.0,52.968,1092652.968,2457947.14645,28.6744,4833.96,42.3004556663,1413.60343921
6096,07/12/2017 15:30:53.945,2017,7,12,15.0,30.0,53.945,1092653.945,2457947.14646,28.6642,4833.98,42.2845447464,1413.60928784
6097,07/12/2017 15:30:54.921,2017,7,12,15.0,30.0,54.921,1092654.921,2457947.14647,28.625,4836.22,42.2233968973,1414.26433499
6098,07/12/2017 15:30:55.899,2017,7,12,15.0,30.0,55.899,1092655.899,2457947.14648,28.6034,4832.1,42.1897031845,1413.05951613
6099,07/12/2017 15:30:56.876,2017,7,12,15.0,30.0,56.876,1092656.876,2457947.14649,28.5867,4835.63,42.1636529529,1414.09180025
